tp_c,chi,pyroxenite_frac,h_km,fbar,pbar_gpa,vp_bulk_km_s,v_lc_theory_km_s,bulk_in_bounds,h_match_km,vlc_match_km_s,feasible
1225.0,8.0,0.0,17.595796832592537,0.34801787357527036,0.6463057938031851,7.299533658081101,7.446796279000016,False,-12.404203167407463,0.44679627900001595,False
1225.0,10.0,0.0,18.837117005290995,0.35012072965253527,0.6463057938031851,6.888529244921013,7.040672778010674,False,-11.162882994709005,0.04067277801067437,False
1225.0,12.0,0.0,19.86197173703478,0.35012072965253527,0.6463057938031851,6.888529244921013,7.040672778010674,False,-10.138028262965221,0.04067277801067437,False
1225.0,16.0,0.0,21.423254053986195,0.35012072965253527,0.6463057938031851,6.888529244921013,7.040672778010674,False,-8.576745946013805,0.04067277801067437,False
1250.0,1.0,0.0,13.110746737389656,0.40656799797855636,0.7161516346968712,7.339580015533664,7.486367063083472,False,-16.889253262610346,0.4863670630834722,False
1250.0,2.0,0.0,14.686825344918027,0.40656799797855636,0.7161516346968712,7.339580015533664,7.486367063083472,False,-15.313174655081973,0.4863670630834722,False
1250.0,4.0,0.0,17.29683835938808,0.40656799797855636,0.7161516346968712,7.339580015533664,7.486367063083472,False,-12.70316164061192,0.4863670630834722,False
1250.0,6.0,0.0,19.303784261702074,0.40656799797855636,0.7161516346968712,7.339580015533664,7.486367063083472,False,-10.696215738297926,0.4863670630834722,False
1250.0,8.0,0.0,20.894482684444814,0.40656799797855636,0.7161516346968712,7.339580015533664,7.486367063083472,False,-9.105517315555186,0.4863670630834722,False
1250.0,10.0,0.0,22.191404936753166,0.40656799797855636,0.7161516346968712,7.339580015533664,7.486367063083472,False,-7.808595063246834,0.4863670630834722,False
1250.0,12.0,0.0,23.264207940946964,0.40939737032903967,0.7161516346968712,6.943914907445332,7.095400704156394,True,-6.735792059053036,0.09540070415639423,False
1250.0,16.0,0.0,24.954266154634237,0.40939737032903967,0.7161516346968712,6.943914907445332,7.095400704156394,True,-5.045733845365763,0.09540070415639423,False
1275.0,1.0,0.0,16.037710859087504,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-13.962289140912496,0.5151680282345135,False
1275.0,2.0,0.0,17.819730390353186,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-12.180269609646814,0.5151680282345135,False
1275.0,4.0,0.0,20.626624119175272,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-9.373375880824728,0.5151680282345135,False
1275.0,6.0,0.0,22.811234261111583,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-7.188765738888417,0.5151680282345135,False
1275.0,8.0,0.0,24.413911418680563,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-5.586088581319437,0.5151680282345135,False
1275.0,10.0,0.0,25.82194361379515,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-4.178056386204851,0.5151680282345135,False
1275.0,12.0,0.0,26.872055654363923,0.47180162482535243,0.7881160410121081,7.368727119189353,7.5151680282345135,False,-3.1279443456360774,0.5151680282345135,False
1275.0,16.0,0.0,28.738835276019316,0.475526902551237,0.7881160410121081,6.998449839200207,7.149288002446493,True,-1.2611647239806842,0.1492880024464931,True
1300.0,1.0,0.0,19.19042261391878,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,-10.80957738608122,0.5358514709625668,False
1300.0,2.0,0.0,21.133185495763875,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,-8.866814504236125,0.5358514709625668,False
1300.0,4.0,0.0,24.043568455950123,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,-5.956431544049877,0.5358514709625668,False
1300.0,6.0,0.0,26.406439583717326,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,-3.593560416282674,0.5358514709625668,False
1300.0,8.0,0.0,28.140400199504278,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,-1.8595998004957224,0.5358514709625668,False
1300.0,10.0,0.0,29.562856529577676,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,-0.43714347042232404,0.5358514709625668,False
1300.0,12.0,0.0,30.598944972587606,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,0.5989449725876064,0.5358514709625668,False
1300.0,16.0,0.0,32.53810081295743,0.5357127244517697,0.862215240113437,7.389659141640319,7.535851470962567,False,2.538100812957431,0.5358514709625668,False
