tp_c,chi,pyroxenite_frac,h_km,fbar,pbar_gpa,vp_bulk_km_s,v_lc_theory_km_s,bulk_in_bounds,h_match_km,vlc_match_km_s,feasible
1410.0,8.0,0.0,14.397946470210435,0.058222966519155483,1.6317896033333101,7.274960419380026,7.422514861544675,False,-15.602053529789565,0.4225148615446752,False
1410.0,10.0,0.0,16.007546729128983,0.055003766001318385,1.658616274315286,7.275942668643619,7.423485446037206,False,-13.992453270871017,0.4234854460372057,False
1410.0,12.0,0.0,17.341649849990766,0.05233555975959482,1.680851326329649,7.276310909807945,7.4238493141273665,False,-12.658350150009234,0.4238493141273665,False
1410.0,16.0,0.0,19.45367871960206,0.048111502020372225,1.7160518074898372,7.276048203651722,7.423589727756806,False,-10.54632128039794,0.4235897277568057,False
1420.0,1.0,0.0,3.817219610451758,0.08364140140687443,1.4909189987390121,7.2592472883216566,7.406988332892917,False,-26.182780389548242,0.4069883328929169,False
1420.0,2.0,0.0,6.608928452533775,0.0780579837227104,1.5374474794403792,7.26683502226724,7.414485958163806,False,-23.391071547466225,0.41448595816380607,False
1420.0,4.0,0.0,10.576222075506081,0.07012339647676578,1.603569039823251,7.275523263188887,7.423071021261812,False,-19.42377792449392,0.42307102126181206,False
1420.0,6.0,0.0,13.362784250476153,0.06455027212682564,1.650011742739419,7.2799477042155845,7.42744291952409,False,-16.637215749523847,0.42744291952408986,False
1420.0,8.0,0.0,15.482940466055425,0.06030995969566709,1.68534767966574,7.282295460724898,7.429762795083824,False,-14.517059533944575,0.42976279508382387,False
1420.0,10.0,0.0,17.17757950805688,0.0569206816116642,1.7135916636990975,7.283504634402363,7.430957609133193,False,-12.82242049194312,0.43095760913319303,False
1420.0,12.0,0.0,18.578517683772944,0.05411880526023207,1.7369406332943653,7.284041691319215,7.4314882881923925,False,-11.421482316227056,0.4314882881923925,False
1420.0,16.0,0.0,20.790228155424316,0.04969538431692931,1.773802474488555,7.284015754992761,7.4314626598746285,False,-9.209771844575684,0.4314626598746285,False
1430.0,1.0,0.0,4.167171196280947,0.08722050696730972,1.5324099312702792,7.26337425850358,7.411066292946617,False,-25.832828803719053,0.4110662929466171,False
1430.0,2.0,0.0,7.176488403496517,0.08120187255287857,1.5825652180572054,7.271689757285917,7.419283040431126,False,-22.823511596503483,0.4192830404311261,False
1430.0,4.0,0.0,11.410405523834243,0.07273403831220313,1.6531305033961674,7.28122271322902,7.42870278707721,False,-18.589594476165757,0.42870278707721,False
1430.0,6.0,0.0,14.360249279699644,0.06683435080047233,1.7022945659939241,7.286125642558694,7.433547491320556,False,-15.639750720300356,0.4335474913205557,False
1430.0,8.0,0.0,16.593700865083825,0.06236744762970397,1.7395187590836605,7.288783677438447,7.43617396051785,False,-13.406299134916175,0.4361739605178503,False
1430.0,10.0,0.0,18.372953021330318,0.058808943317210975,1.7691729616877687,7.29021213671933,7.437585456028841,False,-11.627046978669682,0.4375854560288408,False
1430.0,12.0,0.0,19.840236478978085,0.05587437640191545,1.7936276859818983,7.290913792527325,7.4382787792733325,False,-10.159763521021915,0.4382787792733325,False
1430.0,16.0,0.0,22.15067279066568,0.05125350377854025,1.8321349578433581,7.291121966973043,7.438484481528599,False,-7.849327209334319,0.4384844815285991,False
1440.0,1.0,0.0,4.53298650783244,0.09079025816266222,1.5743517016165998,7.266840435948545,7.414491307554553,False,-25.46701349216756,0.4144913075545533,False
1440.0,2.0,0.0,7.765556910880811,0.08432511735656546,1.6282278750007393,7.275843283745709,7.423387241391726,False,-22.23444308911919,0.4233872413917261,False
1440.0,4.0,0.0,12.269484138605506,0.07531726290111607,1.703293328796151,7.286171735249405,7.433593036634236,False,-17.730515861394494,0.4335930366342362,False
1440.0,6.0,0.0,15.383108981329642,0.06909001321566781,1.7551870761748865,7.291526559790088,7.438884269574839,False,-14.616891018670358,0.4388842695748387,False
1440.0,8.0,0.0,17.729622037314158,0.06439698710369877,1.7942956271079618,7.294479745469023,7.441802384486986,False,-12.270377962685842,0.4418023844869863,False
1440.0,10.0,0.0,19.593044071638126,0.06067014303505083,1.8253526610133612,7.29611875472795,7.443421929574766,False,-10.406955928361874,0.44342192957476634,False
1440.0,12.0,0.0,21.12618236313326,0.05760386645206057,1.8509049658716135,7.296980089283234,7.444273035290214,False,-8.87381763686674,0.4442730352902142,False
1440.0,16.0,0.0,23.534408813052544,0.05278741355222201,1.8910420733702682,7.297418868227248,7.444706603483639,False,-6.4655911869474565,0.4447066034836391,False
1450.0,1.0,0.0,4.914751232551925,0.09435083826915663,1.6167486933280362,7.269718977212445,7.417335664496731,False,-25.085248767448075,0.417335664496731,False
1450.0,2.0,0.0,8.37601137667037,0.08742831798091974,1.674436362396677,7.2793611184783,7.426863299827492,False,-21.62398862332963,0.4268632998274917,False
1450.0,4.0,0.0,13.153068151884945,0.07787420443049059,1.75405397531692,7.290429028320368,7.437799771918228,False,-16.846931848115055,0.43779977191822805,False
1450.0,6.0,0.0,16.43086179644711,0.07131861714136627,1.808683869392956,7.296206334782965,7.443508469566602,False,-13.569138203552889,0.44350846956660206,False
1450.0,8.0,0.0,18.890159029386666,0.06640002267548716,1.8496721566086152,7.2994381361285825,7.446701891425246,False,-11.109840970613334,0.44670189142524563,False
1450.0,10.0,0.0,20.837295059532217,0.06250575061519605,1.8821244237777077,7.301278159692536,7.448520063658361,False,-9.162704940467783,0.4485200636583606,False
1450.0,12.0,0.0,22.43579975195272,0.059308741230355046,1.9087661686513826,7.302293747060301,7.4495235903460335,False,-7.564200248047278,0.4495235903460335,False
1450.0,16.0,0.0,24.940902444276595,0.0542985358457073,1.950517880190114,7.302959007393772,7.45018095033305,False,-5.059097555723405,0.45018095033305006,False
1460.0,1.0,0.0,5.312555141715766,0.09790243186526229,1.659605436934378,7.272078902531293,7.419667564354435,False,-24.687444858284234,0.41966756435443475,False
1460.0,2.0,0.0,9.007741951480991,0.09051205824573184,1.7211918837637983,7.282305863202768,7.429773074026327,False,-20.99225804851901,0.42977307402632725,False
1460.0,4.0,0.0,14.060801846257284,0.08040593845617926,1.8054095486767365,7.294051776196587,7.441379497594115,False,-15.939198153742716,0.44137949759411477,False
1460.0,6.0,0.0,17.50305371105369,0.07352143472658644,1.86278041309001,7.300220054785573,7.447474524351555,False,-12.496946288946312,0.44747452435155477,False
1460.0,8.0,0.0,20.074821978094903,0.06837789819250402,1.905643217540697,7.303712944746628,7.450925934249193,False,-9.925178021905097,0.45092593424919336,False
1460.0,10.0,0.0,22.105207572768975,0.06431712700315587,1.9394829774519315,7.305743902402787,7.452932773123109,False,-7.894792427231025,0.4529327731231092,False
1460.0,12.0,0.0,23.768594310225744,0.06099035352824234,1.9672060897428776,7.306907974978108,7.454083021671684,False,-6.231405689774256,0.4540830216716838,False
1460.0,16.0,0.0,26.369682391265435,0.055788177366162955,2.010557557760206,7.307795157962039,7.454959668850924,False,-3.6303176087345648,0.45495966885092365,False
1470.0,1.0,0.0,5.7264921258280665,0.10144522511873791,1.7029266135170849,7.273985045741038,7.421551071024781,False,-24.273507874171933,0.42155107102478073,False
1470.0,2.0,0.0,9.66065133617603,0.09357690669804199,1.768495933689551,7.284737176721673,7.432175514308436,False,-20.33934866382397,0.4321755143084358,False
1470.0,4.0,0.0,14.992361445264478,0.08291348647986509,1.857357768841025,7.2970955642523725,7.4443871389281355,False,-15.007638554735522,0.4443871389281355,False
1470.0,6.0,0.0,18.599274497229565,0.07569966037593491,1.9174729863737765,7.30362186909214,7.450835940170125,False,-11.400725502770435,0.4508359401701254,False
1470.0,8.0,0.0,21.283171206049822,0.07033186695829441,1.9622045981874474,7.307357693201427,7.454527399234222,False,-8.716828793950178,0.45452739923422225,False
1470.0,10.0,0.0,23.396336743853404,0.06610553588268724,1.9974240238175072,7.309569175944161,7.456712619356195,False,-6.603663256146596,0.4567126193561952,False
1470.0,12.0,0.0,25.124126954984128,0.0626499554604258,2.0262205273363527,7.310875757590146,7.458003684598819,False,-4.875873045015872,0.4580036845988191,False
1470.0,16.0,0.0,27.82033338885838,0.05725754259267728,2.0711573012342566,7.311980005893494,7.459094819322821,False,-2.17966661114162,0.4590948193228206,False
1480.0,1.0,0.0,6.156660374560047,0.10497940580216743,1.7467170608367302,7.275498041663257,7.423046099256204,False,-23.843339625439953,0.4230460992562044,False
1480.0,2.0,0.0,10.334654464562082,0.09662341762216337,1.8163502956700974,7.286711754177864,7.434126642529462,False,-19.66534553543792,0.43412664252946165,False
1480.0,4.0,0.0,15.947453148232952,0.08539782025482162,1.9098969403979453,7.299614283210167,7.446875946659622,False,-14.052546851767048,0.44687594665962216,False
1480.0,6.0,0.0,19.71915438234467,0.07785441778659818,1.9727586276331406,7.306464825714833,7.453645135059035,False,-10.28084561765533,0.4536451350590349,False
1480.0,8.0,0.0,22.514813000566825,0.07226310055015388,2.0193529379368433,7.3104251163235165,7.457558394954635,False,-7.485186999433175,0.4575583949546349,False
1480.0,10.0,0.0,24.710286499049765,0.067872153553188,2.0559441629115587,7.3128065646662606,7.459911562238033,False,-5.289713500950235,0.459911562238033,False
1480.0,12.0,0.0,26.502008688470255,0.06428870917434701,2.0858061994019,7.314249575481349,7.461337436475449,False,-3.497991311529745,0.461337436475449,False
1480.0,16.0,0.0,29.29249073598495,0.05870774507931763,2.132314233527145,7.315565831462888,7.462638061165366,False,-0.7075092640150515,0.4626380611653662,False
1490.0,1.0,0.0,6.603162480892987,0.10850516347872967,1.7909817783525135,7.276674347729017,7.424208436015531,False,-23.396837519107013,0.4242084360155314,False
1490.0,2.0,0.0,11.02967832830755,0.09965213178390053,1.8647570424760895,7.288283315128986,7.4356795402966185,False,-18.97032167169245,0.4356795402966185,False
1490.0,4.0,0.0,16.925811462168483,0.08785986551617868,1.9630259280404383,7.301660025654397,7.448897394743804,False,-13.074188537831517,0.4488973947438044,False
1490.0,6.0,0.0,20.862361106617747,0.07998676622728014,2.0286350887812596,7.308800698869058,7.4559532683853105,False,-9.137638893382253,0.4559532683853105,False
1490.0,8.0,0.0,23.76939589578123,0.07417269664895318,2.0770856686006507,7.312966940953145,7.460070033964905,False,-6.23060410421877,0.46007003396490465,False
1490.0,10.0,0.0,26.04670532834652,0.0696180777838226,2.1150408258100724,7.315507788610759,7.46258070760526,False,-3.953294671653481,0.4625807076052597,False
1490.0,12.0,0.0,27.90189615202855,0.06590769613645854,2.1459606728714395,7.317081124458354,7.46413535919098,False,-2.0981038479714513,0.4641353591909798,False
1490.0,16.0,0.0,30.785835554795746,0.06013981733092414,2.194026329584226,7.318604195279781,7.465640342676429,False,0.7858355547957458,0.46564034267642906,False
1500.0,1.0,0.0,7.066105645075584,0.11202268950812527,1.83572593407023,7.277566297381096,7.425089793256013,False,-22.933894354924416,0.4250897932560127,False
1500.0,2.0,0.0,11.745661750012548,0.10266357729825135,1.9137185358191795,7.289502600831843,7.436884346285302,False,-18.254338249987452,0.4368843462853018,False
1500.0,4.0,0.0,17.927197616307673,0.0903005055656611,2.0167441335907648,7.303282980076117,7.45050107565474,False,-12.072802383692327,0.4505010756547403,False
1500.0,6.0,0.0,22.028597354081832,0.08209770609011277,2.085100795887001,7.310679814315908,7.4578100682628845,False,-7.971402645918168,0.4578100682628845,False
1500.0,8.0,0.0,25.046607442959555,0.07606168591235733,2.1354009640349627,7.315033665585151,7.462112215061398,False,-4.953392557040445,0.4621122150613983,False
1500.0,10.0,0.0,27.40528267826967,0.0713443354417371,2.1747122179567984,7.3177234518492735,7.464770058577237,False,-2.5947173217303288,0.46477005857723697,False
1500.0,12.0,0.0,29.323487726704393,0.06750792534486766,2.206682302097377,7.319421041761032,7.466447488639135,False,-0.6765122732956073,0.466447488639135,False
1500.0,16.0,0.0,32.30009075303705,0.061554719292202346,2.2562923525362546,7.321145637000276,7.468151603324829,False,2.300090753037047,0.46815160332482897,False
